time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-06T12:58:46.594Z,53.5651,-167.0781,13.1,1.3,ml,,,,0.35,ak,ak0235sl7glv,2023-05-10T20:42:19.292Z,"49 km SW of Unalaska, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-05-06T12:52:52.122Z,53.5582,-167.085,11.5,1.4,ml,,,,0.56,ak,ak0235sl66qk,2023-05-10T20:42:18.910Z,"50 km SW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T12:51:19.772Z,61.2878,-146.5374,9,1.5,ml,,,,0.85,ak,ak0235sl5wgg,2023-05-10T20:42:13.995Z,"20 km NNW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-06T12:50:50.124Z,53.5662,-167.073,14.5,1.3,ml,,,,0.38,ak,ak0235sl5r5g,2023-05-10T20:42:19.101Z,"49 km SW of Unalaska, Alaska",earthquake,,6.1,,,reviewed,ak,ak
2023-05-06T12:47:20.470Z,17.9051666666667,-66.8728333333333,9.17,2.08,md,5,234,0.06978,0.09,pr,pr71408313,2023-05-06T12:57:14.000Z,"8 km SSE of Guánica, Puerto Rico",earthquake,1.65,1.16,0.117095041164415,4,reviewed,pr,pr
2023-05-06T12:44:00.679Z,53.5426,-167.0525,13,3.2,ml,,,,0.54,ak,ak0235sl4d1m,2023-05-10T20:42:13.750Z,"50 km SW of Unalaska, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T12:29:27.138Z,37.8151,36.5778,10,4.2,mb,17,95,0.298,0.77,us,us6000ka0l,2023-05-07T09:09:55.441Z,"23 km SSE of Göksun, Turkey",earthquake,3.7,1.961,0.186,8,reviewed,us,us
2023-05-06T12:22:53.796Z,39.8164,-120.7177,14.8,1.5,ml,10,177.83,0.221,0.1669,nn,nn00859145,2023-05-08T16:53:48.222Z,"5 km SSW of Cromberg, California",earthquake,,3.1,0.29,4,reviewed,nn,nn
2023-05-06T12:20:57.220Z,36.2308333333333,-89.5083333333333,6.66,1.35,md,12,87,0.02521,0.06,nm,nm60524036,2023-05-08T14:22:25.020Z,"southeastern Missouri",earthquake,0.22,0.47,0.072505821644389,11,reviewed,nm,nm
2023-05-06T12:18:38.680Z,38.8276667,-122.7913333,1.19,1.98,md,65,34,0.01075,0.07,nc,nc73884511,2023-05-09T04:47:17.731Z,"6km W of Cobb, CA",earthquake,0.1,0.15,0.206,61,reviewed,nc,nc
2023-05-06T12:16:36.706Z,67.1426,-169.467,18.6,2.5,ml,,,,0.92,ak,ak0235skyfrq,2023-05-10T20:42:18.722Z,"156 km N of Diomede, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-05-06T12:09:45.469Z,34.69783333,-96.13433333,19.72,1.59,ml,42,94,0.2132581515,0.38,ok,ok2023ivhy,2023-05-08T14:04:02.839Z,"9 km SW of Ashland, Oklahoma",earthquake,,1.3,0.26,4,reviewed,ok,ok
2023-05-06T12:09:23.693Z,61.9065,-151.5609,77.1,2.2,ml,,,,0.76,ak,ak0235skwwpg,2023-05-10T20:42:12.960Z,"12 km SW of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T12:04:18.069Z,39.8312,-120.733,10.2,1,ml,3,330.08,0.289,0.0405,nn,nn00859144,2023-05-06T16:19:42.668Z,"4 km SW of Cromberg, California",earthquake,,7.9,0.06,2,reviewed,nn,nn
2023-05-06T12:02:05.780Z,34.69116667,-96.14483333,3,1.39,ml,50,93,0.2042599172,0.4,ok,ok2023ivhs,2023-05-09T21:24:46.477Z,"10 km SW of Ashland, Oklahoma",earthquake,,1.7,0.17,8,reviewed,ok,ok
2023-05-06T11:54:27.280Z,62.2668,-151.4109,88.5,1.4,ml,,,,0.49,ak,ak0235skl4lg,2023-05-10T20:42:12.701Z,"30 km N of Skwentna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T11:52:56.100Z,38.7848333,-122.7656667,3.18,1.57,md,47,51,0.01409,0.06,nc,nc73884506,2023-05-09T21:18:14.989Z,"1km NW of The Geysers, CA",earthquake,0.16,0.31,0.166,39,reviewed,nc,nc
2023-05-06T11:50:51.077Z,60.0193,-152.8173,90.7,1,ml,,,,0.28,ak,ak0235skkbm8,2023-05-10T20:42:12.503Z,"61 km W of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T11:49:46.771Z,60.2293,-152.665,102.4,1.1,ml,,,,0.55,ak,ak0235skk2gk,2023-05-10T20:42:12.287Z,"58 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-06T11:40:13.884Z,56.0132,-159.32,110.7,2.4,ml,,,,0.74,ak,ak0235ski3xw,2023-05-10T20:42:11.847Z,"15 km NW of Perryville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T11:33:04.440Z,51.8578333333333,-178.056166666667,-1.8,1.32,ml,5,168,,0.19,av,av91099248,2023-05-08T22:58:15.070Z,"97 km W of Adak, Alaska",earthquake,0.51,1.24,0.381938326099371,5,reviewed,av,av
2023-05-06T11:23:03.812Z,63.2632,-150.5673,7.1,1,ml,,,,0.95,ak,ak0235skefnx,2023-05-10T20:42:11.626Z,"65 km ESE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-06T11:16:29.508Z,59.0869,-153.8075,95.9,1.3,ml,,,,0.51,ak,ak0235skczly,2023-05-10T20:42:18.533Z,"65 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-05-06T11:11:44.970Z,34.5056667,-118.7908333,10.75,1.2,ml,36,45,0.1073,0.2,ci,ci40219759,2023-05-07T17:38:12.750Z,"10km N of Piru, CA",earthquake,0.25,0.52,0.143,17,reviewed,ci,ci
2023-05-06T11:05:35.075Z,60.0452,-152.7884,100.8,1,ml,,,,0.36,ak,ak0235skan6u,2023-05-10T20:42:11.415Z,"59 km W of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T11:01:48.970Z,38.7925,-122.7603333,1.89,1.72,md,57,42,0.008128,0.06,nc,nc73884501,2023-05-09T03:19:13.192Z,"2km NNW of The Geysers, CA",earthquake,0.13,0.22,0.189,48,reviewed,nc,nc
2023-05-06T10:59:51.090Z,34.68466667,-96.18283333,28.51,1.24,ml,33,90,0.1736659208,0.45,ok,ok2023ivfq,2023-05-09T21:07:12.714Z,"13 km SW of Ashland, Oklahoma",earthquake,,2,0.27,5,reviewed,ok,ok
2023-05-06T10:57:21.839Z,34.674,-96.13733333,19.62,1.59,ml,29,95,0.2114585046,0.29,ok,ok2023ivfo,2023-05-09T19:16:04.723Z,"10 km WNW of Wardville, Oklahoma",earthquake,,1.3,0.24,4,reviewed,ok,ok
2023-05-06T10:53:04.172Z,63.3099,-150.944,1.7,1,ml,,,,0.91,ak,ak0235sjzfjw,2023-05-10T20:42:11.201Z,"46 km SE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T10:48:44.505Z,54.061,-164.2817,53.2,2,ml,,,,0.51,ak,ak0235sjyg2q,2023-05-10T20:42:18.330Z,"98 km E of Akutan, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2023-05-06T10:44:04.218Z,62.5223,-151.2264,85.9,1.1,ml,,,,0.61,ak,ak0235sjxi3s,2023-05-10T20:42:10.981Z,"23 km W of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T10:42:44.079Z,34.6915,-96.15216667,18.6,1.27,ml,26,109,0.1988609767,0.34,ok,ok2023ivfc,2023-05-09T18:24:41.908Z,"11 km SW of Ashland, Oklahoma",earthquake,,2.3,0.3,6,reviewed,ok,ok
2023-05-06T10:23:26.909Z,53.6208,-165.0196,46.8,2.8,ml,,,,0.7,ak,ak0235sjt1sf,2023-05-10T20:42:10.755Z,"75 km SE of Akutan, Alaska",earthquake,,2,,,reviewed,ak,ak
2023-05-06T10:18:48.669Z,61.2524,-146.8609,0,1.4,ml,,,,0.63,ak,ak0235sjs15m,2023-05-10T20:42:10.370Z,"30 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-06T10:16:07.346Z,52.0463,-172.2155,34.4,3,ml,,,,0.69,ak,ak0235sjrklh,2023-05-10T20:42:10.141Z,"136 km E of Atka, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-06T10:15:51.339Z,59.8186,-152.9278,104.2,1.3,ml,,,,0.32,ak,ak0235sjrdz1,2023-05-10T20:42:18.111Z,"61 km W of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-06T10:00:41.600Z,19.3891666666667,-155.277333333333,1.2,2.46,ml,28,84,,0.12,hv,hv73390687,2023-05-09T02:23:28.530Z,"7 km SW of Volcano, Hawaii",earthquake,0.23,0.14,0.129424330931214,8,reviewed,hv,hv
2023-05-06T09:56:30.230Z,39.4888333,-123.3316667,4.81,1.5,md,15,75,0.02031,0.05,nc,nc73884486,2023-05-06T22:04:10.931Z,"7km NE of Brooktrails, CA",earthquake,0.29,0.32,0.318,17,reviewed,nc,nc
2023-05-06T09:53:53.763Z,62.8758,-151.0397,104.4,1.1,ml,,,,0.33,ak,ak0235sje3rn,2023-05-10T20:42:09.940Z,"44 km NNW of Petersville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-06T09:49:34.050Z,38.8071667,-122.7918333,1.06,1.71,md,44,38,0.002827,0.05,nc,nc73884481,2023-05-09T02:54:13.031Z,"4km NW of The Geysers, CA",earthquake,0.14,0.21,0.157,35,reviewed,nc,nc
2023-05-06T09:45:38.320Z,57.3262,-155.6653,68.3,1.5,ml,,,,0.31,ak,ak0235sjccug,2023-05-10T20:42:17.925Z,"77 km WSW of Karluk, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-05-06T09:29:10.885Z,55.567,-159.6792,67,3,ml,,,,0.9,ak,ak0235sj8vd4,2023-05-10T20:42:09.241Z,"39 km SSW of Ivanof Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T09:28:14.793Z,61.6044,-150.9224,54.1,2.1,ml,,,,0.66,ak,ak0235sj8nt2,2023-05-10T20:42:08.957Z,"22 km WNW of Susitna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T09:27:06.311Z,59.5494,-149.5281,34.9,2.3,ml,,,,0.89,ak,ak0235sj8fd2,2023-05-10T20:42:08.650Z,"58 km S of Lowell Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-05-06T09:00:17.300Z,38.7791672,-122.7570038,1.32,1.03,md,12,82,0.01086,0.02,nc,nc73884476,2023-05-06T11:40:11.962Z,"0km NNW of The Geysers, CA",earthquake,0.31,0.59,0.26,12,automatic,nc,nc
2023-05-06T08:46:57.119Z,34.5455,-97.71733333,12.5,1.74,ml,40,50,0.1097784577,0.46,ok,ok2023ivbg,2023-05-09T14:48:49.177Z,"10 km NNW of Velma, Oklahoma",earthquake,,2.2,0.11,4,reviewed,ok,ok
2023-05-06T08:31:33.895Z,57.0383,-155.5798,12.2,1.5,ml,,,,0.73,ak,ak0235sinweg,2023-05-10T20:42:08.265Z,"86 km W of Akhiok, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-05-06T08:28:22.272Z,52.6827,-169.3491,17.1,1.9,ml,,,,0.42,ak,ak0235sin8tv,2023-05-10T20:42:17.738Z,"43 km SW of Nikolski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-06T08:26:15.950Z,38.7891655,-122.754837,0.17,1.19,md,12,84,0.01206,0.04,nc,nc73884466,2023-05-06T11:13:14.790Z,"1km N of The Geysers, CA",earthquake,0.28,0.58,0.16,13,automatic,nc,nc
2023-05-06T08:18:24.810Z,19.4048328399658,-155.264007568359,0.839999973773956,1.88999999,md,13,123,,0.170000002,hv,hv73390607,2023-05-06T08:21:20.730Z,"5 km SW of Volcano, Hawaii",earthquake,0.27,0.340000004,1.57000005,10,automatic,hv,hv
2023-05-06T08:01:02.922Z,28.9039,86.619,40.24,4.3,mb,36,97,1.614,0.69,us,us6000k9zr,2023-05-06T08:30:17.040Z,"107 km N of Lobuche, Nepal",earthquake,6.62,10.676,0.104,26,reviewed,us,us
2023-05-06T07:52:56.860Z,19.1669998168945,-155.479827880859,32.9900016784668,2.02999997,md,41,100,,0.109999999,hv,hv73390587,2023-05-06T07:57:20.780Z,"3 km S of Pāhala, Hawaii",earthquake,0.58,0.75,1.75999999,18,automatic,hv,hv
2023-05-06T07:52:02.850Z,34.51033333,-97.70016667,7.21,2.13,ml,83,42,0.142172101,0.31,ok,ok2023iuzl,2023-05-08T13:07:01.560Z,"6 km NNW of Velma, Oklahoma",earthquake,,0.8,0.22,28,reviewed,ok,ok
2023-05-06T07:49:47.840Z,36.5355,-98.9595,7.72,1.25,ml,25,75,0.04409134777,0.09,ok,ok2023iuzj,2023-05-08T21:44:17.766Z,"Oklahoma",earthquake,,0.2,0.2,4,reviewed,ok,ok
2023-05-06T07:47:11.160Z,38.802,-122.804,2.43,1.39,md,37,50,0.009038,0.05,nc,nc73884451,2023-05-09T02:25:12.990Z,"5km WNW of The Geysers, CA",earthquake,0.17,0.25,0.144,31,reviewed,nc,nc
2023-05-06T07:44:34.823Z,31.56220143,-104.1382319,7.93112793,2.1,ml,39,67,0.0192243106,0.2,tx,tx2023iuzg,2023-05-10T21:28:03.410Z,"42 km NW of Toyah, Texas",earthquake,0.7519125882,0.9320402024,0.1,22,reviewed,tx,tx
2023-05-06T07:41:07.974Z,63.1524,-150.4086,116.3,3.1,ml,,,,0.62,ak,ak0235si4jxt,2023-05-10T15:13:43.041Z,"75 km NNE of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T07:41:07.314Z,63.1591,-150.415,121.486,3.5,ml,104,26,0.457,0.39,us,us6000k9zl,2023-05-10T06:26:02.208Z,"75 km NNE of Petersville, Alaska",earthquake,5.36,6.775,0.028,164,reviewed,us,us
2023-05-06T07:21:50.369Z,57.4077,-154.5743,31.3,1.5,ml,,,,0.42,ak,ak0235si0ckz,2023-05-10T15:12:33.724Z,"19 km SSW of Karluk, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-06T07:12:43.200Z,19.3403333333333,-155.202666666667,31.86,2.6,ml,49,104,,0.12,hv,hv73390582,2023-05-09T02:01:26.350Z,"Island of Hawaii, Hawaii",earthquake,0.45,0.38,0.245648391398749,26,reviewed,hv,hv
2023-05-06T07:03:29.340Z,61.2256,-147.5677,0,1.3,ml,,,,0.6,ak,ak0235shwgyl,2023-05-10T15:12:35.877Z,"62 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-06T06:56:17.430Z,38.7576675,-122.7256699,1.81,1.1,md,8,230,0.00397,0.02,nc,nc73884446,2023-05-06T09:51:17.314Z,"3km SE of The Geysers, CA",earthquake,1.57,0.8,0.15,8,automatic,nc,nc
2023-05-06T06:46:30.523Z,61.0466,-151.4755,68.2,1.1,ml,,,,0.47,ak,ak0235shk935,2023-05-10T06:27:21.112Z,"18 km W of Tyonek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-06T06:44:32.680Z,36.6786667,-121.3923333,14.48,1.02,md,27,70,0.04672,0.06,nc,nc73884441,2023-05-06T18:34:09.581Z,"14km SSW of Tres Pinos, CA",earthquake,0.2,0.26,0.341,23,reviewed,nc,nc
2023-05-06T06:41:21.055Z,67.5351,-166.5387,14.9,1.9,ml,,,,0.78,ak,ak0235shj5wy,2023-05-10T15:12:35.658Z,"87 km WSW of Kivalina, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-05-06T06:38:28.490Z,19.1909999847412,-155.369506835938,28.1900005340576,1.77999997,md,33,194,,0.119999997,hv,hv73390567,2023-05-06T06:41:46.340Z,"11 km E of Pāhala, Hawaii",earthquake,0.71,0.839999974,1.77999997,4,automatic,hv,hv
2023-05-06T06:36:36.828Z,57.4167,-154.6138,18.7,3.1,ml,,,,0.67,ak,ak0235shi4g5,2023-05-10T15:12:33.383Z,"19 km SSW of Karluk, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-06T06:31:52.227Z,58.4456,-155.1995,119.9,1.6,ml,,,,0.48,ak,ak0235shh31n,2023-05-10T06:27:20.594Z,"89 km ESE of King Salmon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-06T06:16:17.409Z,59.3515,-152.6432,70,1.5,ml,,,,0.44,ak,ak0235shdsle,2023-05-10T06:27:20.345Z,"41 km W of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-06T05:59:30.987Z,60.3698,-141.39,8.1,1.2,ml,,,,0.46,ak,ak0235sh1lw7,2023-05-10T06:27:20.135Z,"130 km NW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T05:52:15.460Z,34.5265,-97.70016667,6.18,1.78,ml,38,50,0.1322740433,0.46,ok,ok2023iuvn,2023-05-08T19:44:39.488Z,"7 km NNW of Velma, Oklahoma",earthquake,,1.3,0.18,4,reviewed,ok,ok
2023-05-06T05:38:17.107Z,52.6168,-170.3413,53.3,2.6,ml,,,,0.7,ak,ak0235sgx39p,2023-05-10T15:12:33.174Z,"106 km WSW of Nikolski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-06T05:23:20.620Z,19.2358341217041,-155.399337768555,32.1399993896484,2.26,ml,40,139,,0.109999999,hv,hv73390522,2023-05-06T05:30:42.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.57,0.769999981,3.94,5,automatic,hv,hv
2023-05-06T05:19:22.500Z,35.23633333,-98.04066667,4,1.77,ml,29,60,0.03419329011,0.34,ok,ok2023iuuk,2023-05-08T17:15:24.719Z,"9 km WNW of Pocasset, Oklahoma",earthquake,,1.4,0.25,6,reviewed,ok,ok
2023-05-06T05:02:01.448Z,29.1791,105.4207,35.975,4.4,mb,60,59,3.708,0.33,us,us6000k9z1,2023-05-06T05:52:54.040Z,"5 km NE of Fuji, China",earthquake,9.51,8.078,0.079,46,reviewed,us,us
2023-05-06T04:58:27.373Z,62.5365,-149.0031,51.5,1.5,ml,,,,0.75,ak,ak0235sgfycc,2023-05-10T06:27:19.675Z,"Central Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-06T04:56:24.948Z,15.8759,-92.3701,177.901,5,mww,57,123,0.462,1.02,us,us6000k9yt,2023-05-11T04:51:07.228Z,"8 km SW of Nueva América, Mexico",earthquake,8.72,5.816,0.098,10,reviewed,us,us
2023-05-06T04:54:47.295Z,4.1803,127.8308,139.423,4.3,mb,22,127,3.417,0.54,us,us6000kb4c,2023-05-11T22:28:00.040Z,"271 km N of Tobelo, Indonesia",earthquake,14.68,9.663,0.178,11,reviewed,us,us
2023-05-06T04:38:06.393Z,58.8829,-153.1838,65.5,1.7,ml,,,,0.59,ak,ak0235sgbmb0,2023-05-10T06:27:19.403Z,"Kodiak Island region, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T04:34:26.098Z,59.8576,-153.0466,93.9,1.1,ml,,,,0.39,ak,ak0235sgasze,2023-05-10T06:27:19.196Z,"59 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-06T04:33:34.110Z,31.60790539,-103.9636858,7.982543944999999,2.2,ml,15,55,0.07837029229,0.1,tx,tx2023iusx,2023-05-10T12:21:09.189Z,"36 km WSW of Mentone, Texas",earthquake,0.4650194083,0.9967315626,0.1,19,reviewed,tx,tx
2023-05-06T04:32:48.000Z,17.9048333333333,-66.846,16.42,2.51,md,12,231,0.07668,0.15,pr,pr71408293,2023-05-06T04:49:08.320Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.79,0.6,0.138255472515007,7,reviewed,pr,pr
2023-05-06T04:29:08.579Z,60.0107,-151.8581,81,1.3,ml,,,,0.5,ak,ak0235sg9p14,2023-05-10T06:27:18.947Z,"9 km NW of Happy Valley, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-06T04:27:45.583Z,52.5453,-168.4307,17.7,2,ml,,,,0.31,ak,ak0235sg9chq,2023-05-10T06:27:24.159Z,"52 km SSE of Nikolski, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2023-05-06T04:23:57.026Z,61.336,-148.124,13,1,ml,,,,1.09,ak,ak0235sg8ig3,2023-05-10T06:27:18.736Z,"44 km ESE of Knik River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T04:23:52.090Z,37.7886667,-122.1266667,9.39,1.1,md,32,75,0.04044,0.07,nc,nc73884426,2023-05-06T08:26:13.765Z,"5km S of Moraga, CA",earthquake,0.16,0.41,0.295,22,reviewed,nc,nc
2023-05-06T04:21:49.422Z,38.15,-117.8473,9.4,1.4,ml,7,111.22,0.119,0.1723,nn,nn00859139,2023-05-08T16:28:49.983Z,"35 km SE of Mina, Nevada",earthquake,,1.7,0.22,4,reviewed,nn,nn
2023-05-06T03:57:48.013Z,60.6316,-152.1315,89.3,1.3,ml,,,,0.5,ak,ak0235sfucil,2023-05-10T06:27:18.507Z,"44 km W of Salamatof, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-06T03:54:38.050Z,19.1669998168945,-155.476669311523,32.810001373291,2,md,33,211,,0.100000001,hv,hv73390472,2023-05-06T03:57:55.290Z,"3 km S of Pāhala, Hawaii",earthquake,0.84,0.649999976,0.99000001,8,automatic,hv,hv
2023-05-06T03:51:59.260Z,38.8356667,-122.7891693,2.03,0.97,md,14,72,0.002888,0.02,nc,nc73884421,2023-05-06T06:34:14.126Z,"6km WNW of Cobb, CA",earthquake,0.29,0.5,0.28,14,automatic,nc,nc
2023-05-06T03:38:41.970Z,19.3595,-155.300666666667,2.46,2.23,ml,30,102,,0.09,hv,hv73390447,2023-05-09T03:03:19.960Z,"11 km SW of Volcano, Hawaii",earthquake,0.18,0.29,0.0865339973771402,8,reviewed,hv,hv
2023-05-06T03:36:10.623Z,55.1949,-153.3477,10,2.8,ml,18,271,1.447,0.72,us,us6000kasq,2023-05-10T23:35:16.040Z,"201 km SSE of Akhiok, Alaska",earthquake,8.61,2.024,0.081,20,reviewed,us,us
2023-05-06T03:34:53.504Z,-19.6517,-177.9602,561.312,4.3,mb,32,112,2.994,1.24,us,us6000k9yk,2023-05-06T03:50:51.040Z,"Fiji region",earthquake,17.64,11.565,0.069,60,reviewed,us,us
2023-05-06T03:29:44.120Z,38.8126678,-122.8288345,0.77,1.04,md,9,88,0.0115,0.02,nc,nc73884416,2023-05-06T03:47:21.126Z,"7km WNW of The Geysers, CA",earthquake,0.25,0.81,0.1,7,automatic,nc,nc
2023-05-06T03:24:07.788Z,60.6937,-152.013,84.3,1.1,ml,,,,0.38,ak,ak0235sfn26z,2023-05-10T06:27:17.868Z,"38 km WNW of Salamatof, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-05-06T03:16:15.320Z,35.6821667,-117.5405,8.85,1.53,ml,27,104,0.0966,0.15,ci,ci40219703,2023-05-07T17:16:00.295Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.69,0.151,17,reviewed,ci,ci
2023-05-06T03:15:30.120Z,38.8051667,-122.804,0.39,1.39,md,37,46,0.007348,0.05,nc,nc73884411,2023-05-09T01:59:13.711Z,"5km NW of The Geysers, CA",earthquake,0.13,0.28,0.143,32,reviewed,nc,nc
2023-05-06T03:11:18.030Z,19.2308330535889,-155.453170776367,30.8099994659424,1.84000003,md,31,155,,0.150000006,hv,hv73390442,2023-05-06T03:14:24.520Z,"4 km NE of Pāhala, Hawaii",earthquake,0.8,0.879999995,1.10000002,9,automatic,hv,hv
2023-05-06T03:10:04.169Z,60.1005,-147.8533,12.8,1.2,ml,,,,0.48,ak,ak0235sfk6g8,2023-05-10T06:27:17.467Z,"9 km ENE of Chenega, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-06T03:03:11.530Z,38.8053333,-122.8063333,1.65,1.14,md,37,50,0.009011,0.04,nc,nc73884406,2023-05-09T01:31:13.529Z,"5km NW of The Geysers, CA",earthquake,0.13,0.22,0.166,32,reviewed,nc,nc
2023-05-06T02:56:56.645Z,31.61510207,-104.5167629,8.702368164,2.3,ml,34,75,0.05529813175,0.2,tx,tx2023iups,2023-05-10T18:57:24.909Z,"63 km SSW of Whites City, New Mexico",earthquake,1.385545668,0.7237605229000001,0.1,18,reviewed,tx,tx
2023-05-06T02:53:31.113Z,-25.1797,179.7313,504.42,4.4,mb,19,102,4.572,0.97,us,us6000k9ya,2023-05-06T03:24:35.040Z,"south of the Fiji Islands",earthquake,15.26,10.057,0.134,16,reviewed,us,us
2023-05-06T02:40:39.744Z,54.448,-161.46,10,2.7,ml,24,223,0.726,0.61,us,us6000kasm,2023-05-10T23:31:21.040Z,"87 km SE of King Cove, Alaska",earthquake,1.61,1.971,0.115,10,reviewed,us,us
2023-05-06T02:38:17.830Z,36.2495,-89.4493333333333,6.72,1.62,md,16,49,0.0303,0.07,nm,nm60524011,2023-05-10T01:59:50.024Z,"3 km ESE of Ridgely, Tennessee",earthquake,0.23,0.61,0.10774128322877,13,reviewed,nm,nm
2023-05-06T02:26:19.190Z,21.4343333333333,-157.370166666667,8.56,2.96,ml,4,233,,0.07,hv,hv73390417,2023-05-09T00:40:41.395Z,"35 km ENE of Waimānalo Beach, Hawaii",earthquake,2.33,1.33,0.016276120198881,2,reviewed,hv,hv
2023-05-06T02:18:54.790Z,33.2178333,-116.0793333,9.95,2.79,ml,93,28,0.09598,0.17,ci,ci40219695,2023-05-07T17:11:01.973Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.1,0.35,0.166,99,reviewed,ci,ci
2023-05-06T02:18:37.128Z,63.4007,-150.9979,1,1.2,ml,,,,1.08,ak,ak0235sf0j68,2023-05-10T06:27:16.816Z,"39 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-06T02:17:12.970Z,34.53233333,-97.7095,5.55,1.78,ml,49,50,0.1223759857,0.38,ok,ok2023iuok,2023-05-08T16:49:55.457Z,"8 km NNW of Velma, Oklahoma",earthquake,,1,0.31,4,reviewed,ok,ok
2023-05-06T02:16:11.599Z,34.53133333,-97.7145,11.38,1.77,ml,47,51,0.1196765154,0.42,ok,ok2023iuoj,2023-05-08T16:49:09.734Z,"8 km NNW of Velma, Oklahoma",earthquake,,2.2,0.23,5,reviewed,ok,ok
2023-05-06T02:05:50.192Z,57.3533,-154.8359,19.9,1.4,ml,,,,0.16,ak,ak0235sexrvv,2023-05-10T06:27:23.720Z,"33 km SW of Karluk, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-05-06T02:03:21.420Z,38.7863333,-122.768,2.1,1.73,md,60,32,0.01567,0.06,nc,nc73884381,2023-05-09T01:04:13.330Z,"1km NW of The Geysers, CA",earthquake,0.13,0.28,0.218,54,reviewed,nc,nc
2023-05-06T01:48:46.082Z,31.58772833,-104.5205162,5.745947266,3.2,ml,19,78,0.08274270874,0.3,tx,tx2023iunm,2023-05-08T10:54:24.458Z,"66 km SSW of Whites City, New Mexico",earthquake,2.187133754,1.643592623,0.1,24,reviewed,tx,tx
2023-05-06T01:48:01.035Z,6.7948,-72.9535,151.695,4.4,mb,42,99,0.906,0.91,us,us6000k9y1,2023-05-06T02:11:20.040Z,"northern Colombia",earthquake,8.49,8.293,0.084,41,reviewed,us,us
